InputID,TargetID,Distance
238,247,29.33526824
238,246,32.22989032
238,245,35.17869205
238,244,38.46232843
238,250,15.06949689
238,251,19.22318889
238,252,23.70595381
238,253,28.60893633
238,254,33.58646572
238,255,38.56980841
238,257,38.45016079
238,258,43.44649293
238,259,48.44358194
238,260,53.4412155
238,261,58.43925391
238,268,69.7743767
238,267,64.80172121
238,266,59.83362349
238,265,54.87132154
238,264,49.9165439
238,263,44.97177762
238,249,25.53054568
238,256,33.49193778
238,262,58.34140698
239,232,31.75120137
239,233,28.58261621
239,234,25.93318519
239,235,23.40242094
239,236,22.54147063
239,237,23.13454676
239,243,19.95351755
239,242,14.95623197
239,241,9.96167088
239,240,4.978041663
239,238,5
239,248,30.26270261
239,247,33.05559181
239,246,36.32510331
239,245,39.56333291
239,244,43.05396249
239,250,20.06534071
239,251,24.13521955
239,252,28.50262703
239,253,33.35530118
239,254,38.3040155
239,255,43.26452461
239,257,43.43302142
239,258,48.42722726
239,259,53.42251708
239,260,58.4186128
239,261,63.41532396
239,268,74.5646891
239,267,69.58223961
239,266,64.6025021
239,265,59.62615606
239,264,54.65412788
239,263,49.68771381
239,249,28.12251017
239,256,38.47820287
239,262,63.26006726
240,232,28.78813899
240,233,26.21659942
240,234,24.34155149
240,235,22.72577332
240,236,22.94229017
240,237,24.5597565
240,243,15
240,242,10
240,241,5
240,239,4.978041663
240,238,9.970704703
240,248,33.62784858
240,247,36.83525726
240,246,40.40841687
240,245,43.89193036
240,244,47.56585307
240,250,25.03996982
240,251,29.09628862
240,252,33.4093989
240,253,38.23002356
240,254,43.15697681
240,255,48.09900824
240,257,48.41105979
240,258,53.40517471
240,259,58.40029675
240,260,63.39618787
240,261,68.39267952
240,268,79.24702777
240,267,74.25630312
240,266,69.26691632
240,265,64.27917889
240,264,59.29350708
240,263,54.31046974
240,249,31.00156812
240,256,43.45611912
240,262,68.21655582
241,232,25.91866263
241,233,24.08765861
241,234,23.13645739
241,235,22.56259866
241,236,23.843358
241,237,26.35819187
241,243,10
241,242,5
241,240,5
241,239,9.96167088
241,238,14.93174409
241,248,36.98999869
241,247,40.54895302
241,246,44.38665542
241,245,48.09540137
241,244,51.94574299
241,250,29.99454
241,251,34.09298225
241,252,38.40560438
241,253,43.217303
241,254,48.13598204
241,255,53.06986203
241,257,53.38189593
241,258,58.37817298
241,259,63.37503727
241,260,68.37236003
241,261,73.37004759
241,268,83.77716071
241,267,78.78005518
241,266,73.78334183
241,265,68.78710612
241,264,63.79146029
241,263,58.79655468
241,249,33.95881123
241,256,48.42318059
241,262,73.21510601
242,232,23.76546229
242,233,22.87182786
242,234,22.97999549
242,235,23.4878893
242,236,25.70336093
242,237,28.9193174
242,243,5
242,241,5
242,240,10
242,239,14.95623197
242,238,19.91228292
242,248,40.69014384
242,247,44.51515478
242,246,48.55419864
242,245,52.43885692
242,244,56.42880515
242,250,34.96204758
242,251,39.09052143
242,252,43.40268379
242,253,48.20721788
242,254,53.11893153
242,255,58.04572266
242,257,58.35771514
242,258,63.35542184
242,259,68.35346396
242,260,73.35177296
242,261,78.35029774
242,268,88.3579872
242,267,83.35823675
242,266,78.35851814
242,265,73.3588379
242,264,68.35920443
242,263,63.3596288
242,249,37.35377484
242,256,53.39639077
242,262,78.21384154
243,232,22.5348025
243,233,22.71619954
243,234,23.89277557
243,235,25.38288851
243,236,28.33407499
243,237,32.0608727
243,242,5
243,241,10
243,240,15
243,239,19.95351755
243,238,24.90062329
243,248,44.64432336
243,247,48.67217295
243,246,52.86629579
243,245,56.89024343
243,244,60.99229366
243,250,39.93766533
243,251,44.08861863
243,252,48.40036646
243,253,53.19902661
243,254,58.10481053
243,255,63.02540425
243,257,63.337343
243,258,68.3359925
243,259,73.33482613
243,260,78.33380864
243,261,83.33291323
243,268,92.98201518
243,267,87.98235149
243,266,82.98272833
243,265,77.98315348
243,264,72.98363689
243,263,67.9841914
243,249,41.07807358
243,256,58.37417816
243,262,83.212729
307,269,144.9685556
307,270,143.7209406
307,271,140.2395242
307,272,135.4012263
307,273,130.6320786
307,274,125.9215606
307,275,152.5133006
307,276,147.7167896
307,277,142.9342261
307,278,138.1743081
307,279,133.4345881
307,280,128.7145648
307,281,122.6292922
307,282,117.9690876
307,283,113.0366664
307,284,108.8523764
307,285,105.9869034
307,286,102.8260424
307,287,99.10995896
307,288,94.23404563
307,289,90.35129095
307,290,87.33219713
307,291,84.92310595
307,298,59.11662053
307,297,56.84950941
307,296,55.14802253
307,295,54.55897838
307,294,54.42480917
307,293,54.74885921
307,299,44.06439347
307,300,41.74793809
307,301,39.8494163
307,302,38.4357047
307,303,36.56674012
307,304,35.31217313
307,305,33.97104861
307,306,32.7912576
307,312,27.73930809
307,311,19.84885412
307,310,15
307,309,10
307,308,5
307,292,82.84612659
308,269,145.3441089
308,270,143.9299997
308,271,140.3610919
308,272,135.4802429
308,273,130.7313512
308,274,126.0896987
308,275,153.0693486
308,276,148.3220716
308,277,143.5919509
308,278,138.8080092
308,279,134.0133835
308,280,129.234324
308,281,122.6373329
308,282,118.0556361
308,283,113.0923836
308,284,109.2362296
308,285,106.1837329
308,286,102.8428827
308,287,98.99865298
308,288,94.18654029
308,289,90.47368342
308,290,87.39764068
308,291,84.73826939
308,298,55.78078624
308,297,53.23378661
308,296,51.2503033
308,295,50.38525548
308,294,50.00754294
308,293,50.12818301
308,299,39.18889777
308,300,36.78060464
308,301,34.8495237
308,302,33.48323821
308,303,31.74990211
308,304,30.74061363
308,305,29.75090204
308,306,29.04200263
308,312,22.97630883
308,311,14.84991852
308,310,10
308,309,5
308,307,5
308,292,82.3795409
309,269,145.8901568
309,270,144.3120952
309,271,140.6603999
309,272,135.7435095
309,273,131.021496
309,274,126.4554658
309,275,153.7860334
309,276,149.0926689
309,277,144.4198869
309,278,139.6180053
309,279,134.7753115
309,280,129.9445335
309,281,122.8490438
309,282,118.3535415
309,283,113.3688074
309,284,109.846565
309,285,106.6149454
309,286,103.1024833
309,287,99.13971263
309,288,94.40420218
309,289,90.87144219
309,290,87.74840477
309,291,84.84818604
309,298,52.70879816
309,297,49.85785148
309,296,47.55925554
309,295,46.37527162
309,294,45.71048948
309,293,45.58762857
309,299,34.34921608
309,300,31.82350423
309,301,29.84966707
309,302,28.54734815
309,303,26.9997423
309,304,26.32529357
309,305,25.81085432
309,306,25.72176625
309,312,18.33991063
309,311,9.852063237
309,310,5
309,308,5
309,307,10
309,292,82.21494284
310,269,146.6047944
310,270,144.8658582
310,271,141.1363174
310,272,136.1899574
310,273,131.5012496
310,274,127.0171545
310,275,154.6611221
310,276,150.0260341
310,277,145.4151268
310,278,140.6012496
310,279,135.717288
310,280,130.8420922
310,281,123.2633753
310,282,118.8612147
310,283,113.8643306
310,284,110.6796361
310,285,107.2777144
310,286,103.6030192
310,287,99.53206492
310,288,94.88520647
310,289,91.54097783
310,290,88.38109233
310,291,85.25171582
310,298,49.9493613
310,297,46.77365361
310,296,44.12677177
310,295,42.57531757
310,294,41.57094353
310,293,41.15372432
310,299,29.56294272
310,300,26.88229835
310,301,24.84986814
310,302,23.63842068
310,303,22.35879882
310,304,22.15980228
310,305,22.29987061
310,306,23.01696333
310,312,13.95685767
310,311,4.858623273
310,309,5
310,308,10
310,307,15
310,292,82.35414316
311,269,147.1082778
311,270,145.2148587
311,271,141.4139867
311,272,136.4451185
311,273,131.7950108
311,274,127.3968955
311,275,155.3123464
311,276,150.7386362
311,277,146.192845
311,278,141.372764
311,279,136.4546305
311,280,131.5426697
311,281,123.5056948
311,282,119.2013343
311,283,114.2014335
311,284,111.3501475
311,285,107.789846
311,286,103.9656599
311,287,99.79916775
311,288,95.24997811
311,289,92.09743565
311,290,88.91110172
311,291,85.56973551
311,298,47.30695343
311,297,43.81632644
311,296,40.82190087
311,295,38.89047683
311,294,37.5301317
311,293,36.80424409
311,299,24.87595965
311,300,22.04992652
311,301,20.01192584
311,302,19.0219723
311,303,18.22696952
311,304,18.77789673
311,305,19.83643244
311,306,21.54759682
311,312,10
311,310,4.858623273
311,309,9.852063237
311,308,14.84991852
311,307,19.84885412
311,292,82.42569208
312,269,141.4610728
312,270,139.3071575
312,271,135.3957162
312,272,130.4027171
312,273,125.8314313
312,274,121.5941157
312,275,149.9042723
312,276,145.4513115
312,277,141.035021
312,278,136.2174589
312,279,131.2524789
312,280,126.2902621
312,281,117.4825413
312,282,113.3601899
312,283,108.3752898
312,284,106.1247071
312,285,102.2983268
312,286,98.23146408
312,287,93.92238582
312,288,89.56902512
312,289,86.77730195
312,290,83.56638513
312,291,79.87439251
312,298,37.83134786
312,297,34.10251833
312,296,30.91210226
312,295,28.89048424
312,294,27.63624599
312,293,27.25553348
312,299,16.50606506
312,300,15.1937983
312,301,15.38816216
312,302,17.04183198
312,303,18.95423092
312,304,21.86553687
312,305,24.86216351
312,306,28.08145258
312,311,10
312,310,13.95685767
312,309,18.33991063
312,308,22.97630883
312,307,27.73930809
312,292,76.3306551
