InputID,TargetID,Distance
100,101,9.996802223
100,99,10
101,74,114.6954537
101,75,109.8576336
101,76,105.0350048
101,77,112.2563289
101,78,107.3338643
101,79,104.7305122
101,84,83.21822161
101,83,83.46261721
101,82,85.66075532
101,81,89.56933933
101,80,93.38259404
101,89,79.00203112
101,88,84.52272218
101,87,80.54259569
101,86,77.38602505
101,85,74.39826493
101,93,48.97822978
101,92,56.13825319
101,91,68.55211245
101,90,81.13083199
101,98,37.25955062
101,97,44.60642703
101,96,54.31339981
101,95,58.63391627
101,94,62.66971443
101,102,10
101,100,9.996802223
101,99,19.99332971
102,74,119.9049106
102,75,115.1737995
102,76,110.4663777
102,77,118.2771313
102,78,113.4287729
102,79,111.0829158
102,84,87.7020333
102,83,88.95327563
102,82,92.01436433
102,81,96.17063514
102,80,100.2209156
102,89,87.9225492
102,88,92.91591209
102,87,88.3227072
102,86,84.40613994
102,85,79.99402154
102,93,58.50624872
102,92,65.15353989
102,91,78.23060916
102,90,90.57736873
